type	taxid
artificial_sequences	913413
artificial_sequences	913414
artificial_sequences	913415
artificial_sequences	913416
artificial_sequences	913417
artificial_sequences	913763
artificial_sequences	913764
artificial_sequences	913765
artificial_sequences	913932
artificial_sequences	915492
artificial_sequences	915493
artificial_sequences	915494
artificial_sequences	915497
artificial_sequences	926016
artificial_sequences	926017
artificial_sequences	926018
artificial_sequences	926019
artificial_sequences	926020
artificial_sequences	927196
artificial_sequences	927590
artificial_sequences	927609
artificial_sequences	927610
artificial_sequences	927611
artificial_sequences	927626
artificial_sequences	928675
artificial_sequences	928676
artificial_sequences	929027
artificial_sequences	929028
artificial_sequences	930172
artificial_sequences	930754
artificial_sequences	931124
artificial_sequences	931125
artificial_sequences	931126
artificial_sequences	931127
artificial_sequences	931128
artificial_sequences	931129
artificial_sequences	931131
artificial_sequences	931132
artificial_sequences	931605
artificial_sequences	931607
artificial_sequences	931878
artificial_sequences	931879
artificial_sequences	931880
artificial_sequences	931881
artificial_sequences	931882
artificial_sequences	931965
artificial_sequences	931966
artificial_sequences	931967
artificial_sequences	932665
artificial_sequences	932666
artificial_sequences	932693
artificial_sequences	932918
artificial_sequences	933838
artificial_sequences	933839
artificial_sequences	934313
artificial_sequences	935898
artificial_sequences	935899
artificial_sequences	938153
artificial_sequences	940897
artificial_sequences	941634
artificial_sequences	941988
artificial_sequences	943930
artificial_sequences	943931
artificial_sequences	943932
artificial_sequences	943933
artificial_sequences	943934
artificial_sequences	944336
artificial_sequences	944548
artificial_sequences	944549
artificial_sequences	944646
artificial_sequences	944647
artificial_sequences	944648
artificial_sequences	944649
artificial_sequences	944650
artificial_sequences	944703
artificial_sequences	944704
artificial_sequences	944705
artificial_sequences	944706
artificial_sequences	944707
artificial_sequences	944708
artificial_sequences	944709
artificial_sequences	944710
artificial_sequences	944711
artificial_sequences	944712
artificial_sequences	944713
artificial_sequences	944714
artificial_sequences	944715
artificial_sequences	944716
artificial_sequences	944717
artificial_sequences	944718
artificial_sequences	944719
artificial_sequences	944720
artificial_sequences	944721
artificial_sequences	944722
artificial_sequences	944723
artificial_sequences	944724
artificial_sequences	944725
artificial_sequences	944726
artificial_sequences	944727
artificial_sequences	944728
artificial_sequences	944729
artificial_sequences	944730
artificial_sequences	944731
artificial_sequences	944732
artificial_sequences	944733
artificial_sequences	944734
artificial_sequences	944735
artificial_sequences	944736
artificial_sequences	944737
artificial_sequences	944738
artificial_sequences	944739
artificial_sequences	944740
artificial_sequences	944741
artificial_sequences	944742
artificial_sequences	944743
artificial_sequences	944744
artificial_sequences	944745
artificial_sequences	944746
artificial_sequences	944747
artificial_sequences	944748
artificial_sequences	944749
artificial_sequences	944750
artificial_sequences	944751
artificial_sequences	944752
artificial_sequences	944753
artificial_sequences	944754
artificial_sequences	944755
artificial_sequences	944756
artificial_sequences	944757
artificial_sequences	944758
artificial_sequences	944759
artificial_sequences	944760
artificial_sequences	944761
artificial_sequences	944762
artificial_sequences	944763
artificial_sequences	944764
artificial_sequences	944765
artificial_sequences	945966
artificial_sequences	946236
artificial_sequences	946237
artificial_sequences	946238
artificial_sequences	947342
artificial_sequences	947494
artificial_sequences	947495
artificial_sequences	947496
artificial_sequences	947497
artificial_sequences	947498
artificial_sequences	948524
artificial_sequences	948525
artificial_sequences	948727
artificial_sequences	948728
artificial_sequences	948729
artificial_sequences	948730
artificial_sequences	948731
artificial_sequences	978308
artificial_sequences	978309
artificial_sequences	978310
artificial_sequences	978311
artificial_sequences	978312
artificial_sequences	978313
artificial_sequences	978314
artificial_sequences	979779
artificial_sequences	980180
artificial_sequences	980181
artificial_sequences	980182
artificial_sequences	980183
artificial_sequences	980184
artificial_sequences	981225
artificial_sequences	981226
artificial_sequences	983430
artificial_sequences	983949
artificial_sequences	983950
artificial_sequences	983951
artificial_sequences	984255
artificial_sequences	985816
artificial_sequences	989305
artificial_sequences	989306
artificial_sequences	989307
artificial_sequences	989308
artificial_sequences	990066
artificial_sequences	990067
artificial_sequences	990289
artificial_sequences	992200
artificial_sequences	992201
artificial_sequences	992202
artificial_sequences	992203
artificial_sequences	993051
artificial_sequences	993052
artificial_sequences	993053
artificial_sequences	993660
artificial_sequences	993661
artificial_sequences	993662
artificial_sequences	993663
artificial_sequences	993664
artificial_sequences	993665
artificial_sequences	993666
artificial_sequences	994383
artificial_sequences	994808
artificial_sequences	997204
artificial_sequences	997205
artificial_sequences	997206
artificial_sequences	997207
artificial_sequences	997208
artificial_sequences	997209
artificial_sequences	997210
artificial_sequences	997211
artificial_sequences	997212
artificial_sequences	997458
artificial_sequences	997459
artificial_sequences	997460
artificial_sequences	997461
artificial_sequences	997908
artificial_sequences	999507
artificial_sequences	999508
artificial_sequences	999509
artificial_sequences	999510
artificial_sequences	999511
artificial_sequences	1001535
artificial_sequences	1001536
artificial_sequences	1001537
artificial_sequences	1001538
artificial_sequences	1001539
artificial_sequences	1001540
artificial_sequences	1001541
artificial_sequences	1002182
artificial_sequences	1002183
artificial_sequences	1003182
artificial_sequences	1003183
artificial_sequences	1004559
artificial_sequences	1004560
artificial_sequences	1004561
artificial_sequences	1004562
artificial_sequences	1004563
artificial_sequences	1004564
artificial_sequences	1004565
artificial_sequences	1004566
artificial_sequences	1004567
artificial_sequences	1004568
artificial_sequences	1004569
artificial_sequences	1005929
artificial_sequences	1005930
artificial_sequences	1005931
artificial_sequences	1007530
artificial_sequences	1007531
artificial_sequences	1007532
artificial_sequences	1007533
artificial_sequences	1007534
artificial_sequences	1007535
artificial_sequences	1007536
artificial_sequences	1007537
artificial_sequences	1007538
artificial_sequences	1007539
artificial_sequences	1007540
artificial_sequences	1007541
artificial_sequences	1007955
artificial_sequences	1007956
artificial_sequences	1007957
artificial_sequences	1007958
artificial_sequences	1007959
artificial_sequences	1007960
artificial_sequences	1007961
artificial_sequences	1007962
artificial_sequences	1007963
artificial_sequences	1007964
artificial_sequences	1007965
artificial_sequences	1007966
artificial_sequences	1007967
artificial_sequences	1007968
artificial_sequences	1007969
artificial_sequences	1007970
artificial_sequences	1007971
artificial_sequences	1007972
artificial_sequences	1007973
artificial_sequences	1007974
artificial_sequences	1007975
artificial_sequences	1007976
artificial_sequences	1007977
artificial_sequences	1007978
artificial_sequences	1007979
artificial_sequences	1007980
artificial_sequences	1007981
artificial_sequences	1007982
artificial_sequences	1007983
artificial_sequences	1007984
artificial_sequences	1007985
artificial_sequences	1007986
artificial_sequences	1007987
artificial_sequences	1007988
artificial_sequences	1007989
artificial_sequences	1007990
artificial_sequences	1008985
artificial_sequences	1008991
artificial_sequences	1008992
artificial_sequences	1009847
artificial_sequences	1009848
artificial_sequences	1009849
artificial_sequences	1009850
artificial_sequences	1009851
artificial_sequences	1027256
artificial_sequences	1027257
artificial_sequences	1027258
artificial_sequences	1027259
artificial_sequences	1027260
artificial_sequences	1027261
artificial_sequences	1027262
artificial_sequences	1028764
artificial_sequences	1028765
artificial_sequences	1029635
artificial_sequences	1029636
artificial_sequences	1029637
artificial_sequences	1029638
artificial_sequences	1029639
artificial_sequences	1029640
artificial_sequences	1029641
artificial_sequences	1029642
artificial_sequences	1029643
artificial_sequences	1029644
artificial_sequences	1031331
artificial_sequences	1032408
artificial_sequences	1032409
artificial_sequences	1032410
artificial_sequences	1032411
artificial_sequences	1032412
artificial_sequences	1032413
artificial_sequences	1032414
artificial_sequences	1032415
artificial_sequences	1032416
artificial_sequences	1032417
artificial_sequences	1032418
artificial_sequences	1032419
artificial_sequences	1032420
artificial_sequences	1032421
